allocation_prob_cara_second_iteration,allocation_prob_cara_third_iteration,allocation_prob_cara_fourth_iteration,allocation_prob_cara_fifth_iteration,allocation_prob_cara_final,allocation_prob_rar_second_iteration,allocation_prob_rar_third_iteration,allocation_prob_rar_fourth_iteration,allocation_prob_rar_fifth_iteration,allocation_prob_rar_final
0.24330408222053374,0.28359432378961474,0.17715730672964114,0.15331966441451658,0.11808968990790175,0.23601551732238574,0.19617353382995642,0.1506479414264578,0.10757608405881085,0.09308219424537209
0.2728316060573441,0.08033255284020137,0.1372038494402468,0.1900025161431144,0.163237523218836,0.2721836113305001,0.30002563866381365,0.2884487488527145,0.27947158788778365,0.3144294166637063
0.22371273180620566,0.2750190080028449,0.28149494776683753,0.19286358788960997,0.24646908476137158,0.22010369132255128,0.1703066800212847,0.21526067162443568,0.28684489508184124,0.22015976554570743
0.26015157991591653,0.361054115367339,0.40414389606327455,0.46381423155275914,0.4722037021118906,0.27169718002456283,0.33349414748494516,0.3456426380963922,0.3261074329715643,0.3723286235452142
0.2124351969122749,0.20247020005300975,0.144764024752727,0.11901233112235038,0.0874959589213541,0.21710421431474253,0.16205576620160797,0.12805083818914367,0.10322285478680646,0.08141788360252572
0.24830964243403308,0.209344225289066,0.22883760398623715,0.20902349200755974,0.25716974414107924,0.2448014977246944,0.2737292311842168,0.28368083222969603,0.2716735927317814,0.2674451851209489
0.2590378089627501,0.23580862051044194,0.2939049761374093,0.31142459687305274,0.30542190474459086,0.25172849383495227,0.28205961022200876,0.2940909960561193,0.31219121235523134,0.3254663335757077
0.2802173516909419,0.3523769541474823,0.33249339512362663,0.36053957999703706,0.34991239219297576,0.28636579412561075,0.28215539239216647,0.294177333525041,0.3129123401261808,0.3256705977008177
0.20988792787174432,0.17714260561367676,0.16017737246494965,0.11085979042335217,0.08782362043553389,0.22066766394192483,0.16635538648739956,0.14201493613931818,0.12813905424968802,0.12628847551020697
0.2676622202668823,0.3019725408507874,0.2569372534395719,0.24254750721393756,0.23016312253380114,0.26733271570080736,0.27637506301355547,0.23616612669256637,0.13069283787240035,0.06733926737245195
0.2683482517523743,0.23359309406671994,0.25214220200714443,0.3141924862559308,0.33445564758489377,0.2659872860069587,0.28637431158525273,0.3001683110993318,0.35402148487003904,0.3067123345076773
0.25410160010899896,0.2872917594688158,0.330743172088334,0.33240021610677933,0.34755760944577113,0.24601233435030914,0.2708952389137922,0.3216506260687837,0.38714662300787256,0.49965992260966385
0.2347326656034054,0.1650058981342993,0.13693582327638928,0.11319476230923473,0.09100744160444124,0.22523187591666666,0.1776349081527452,0.13462809965245964,0.10004844211711589,0.07790734889628856
0.294046858371336,0.27649039805852077,0.2476005750389589,0.23306791557618253,0.24587722588173064,0.2934464376562494,0.3044866893825798,0.2996938213215,0.30216998839173576,0.3098304101042139
0.18391217389008768,0.2771209231427193,0.30115128252156736,0.31073121843973256,0.2991582368646819,0.18987840909930287,0.20988277211233447,0.25656501339127197,0.2944918296402515,0.3006333244418545
0.2873083021351709,0.28138278066446054,0.31431231916308444,0.3430061036748501,0.3639570956491463,0.29144327732778114,0.3079956303523405,0.3091130656347684,0.3032897398508968,0.31162891655764313
0.2796541861624291,0.2586741380220513,0.18230669205595476,0.14382704631285287,0.10899630490271452,0.2976825105121775,0.26746647165365506,0.3090286162379052,0.23836223113023672,0.2036129946078863
0.14934217082868312,0.023474579293628697,0.007169088000888718,0.06355996007686794,0.1292847335404473,0.11102867952866081,0.13316048483431414,0.030503616594434194,0.018966092835800707,0.0017749230232803532
0.2510933260521798,0.269894957951662,0.39256356545231624,0.3576316241693542,0.32580445270108166,0.2248571406598449,0.13622661447492102,0.038699921564047224,0.03267695008400953,7.525348733608425e-4
0.31991031695670796,0.447956324732658,0.4179606544908403,0.434981369440925,0.43591450885575656,0.36643166929931664,0.46314642903710973,0.6217678456036134,0.709994725949953,0.7938595474954726
0.36248598071969074,0.22690154704690532,0.22370141576232866,0.16585215394406896,0.12148626093902387,0.2992557056208345,0.1800653398669208,0.19183478102346907,0.1653726579306502,0.16330811310542698
0.235024429443103,0.2481691292857686,0.22466241074728077,0.3096973994314728,0.324640662565358,0.25104428663931955,0.25862206579519015,0.18682125113914164,0.24891135507599949,0.10576685104163969
0.1877618814047376,0.13082556420944302,0.04441719406563229,0.02221862168681996,0.06796208936111298,0.22414297162275726,0.2572742785799442,0.18218520269926736,0.08684677165259438,0.07999051859609603
0.2147277084324686,0.394103759457883,0.5072189794247584,0.5022318249376383,0.48591098713450503,0.22555703611708866,0.30403831575794477,0.439158765138122,0.4988692153407559,0.6509345172568373
0.2492108964958304,0.16405905966674844,0.12833403653273306,0.09929911969947591,0.07715669699351747,0.2661753965782242,0.31562310542145977,0.20956970096478386,0.19721717527331006,0.18236804556810807
0.32501806393812926,0.26622064423107156,0.29414927616746245,0.30090037401266617,0.3084749075868558,0.3508955372321858,0.2061450955227916,0.1636279564522008,0.11909644883448153,0.11620218606480144
0.10766083029609588,0.2843059457291041,0.28268348429225804,0.2987818695999634,0.30574161825841933,0.03615746384696096,0.47822676490213506,0.4005454984450374,0.581936013321278,0.695463999991759
0.3181102092699445,0.28541435037307594,0.2948332030075463,0.30101863668789447,0.3086267771612075,0.34677160234262905,5.034153613538971e-6,0.22625684413797803,0.10175036257093044,0.005965768375331663
0.306567388307024,0.21899552494303948,0.24296152085625933,0.2518273624864267,0.13108937743863977,0.3103515607101904,0.1999460329186434,0.14927331300919955,0.1074360655712839,0.07814180966191704
0.2429242448021624,0.24995810503373528,0.15778293154320921,0.088892246622575,0.11674594768696814,0.24464001986743927,0.30193053963539884,0.30491617038693747,0.3029868073597194,0.3046952509779045
0.2735778788986422,0.332658997133473,0.32745863675245473,0.2883137786547394,0.32764378181701803,0.2666849868847224,0.3250420441373943,0.3266531739591782,0.28645163514765476,0.3066032070478721
0.17693048799217143,0.19838737288975225,0.27179691084807683,0.3709666122362588,0.4245208930573741,0.17832343253764787,0.17308138330856362,0.21915734264468484,0.30312549192134197,0.31055973231230644
0.21925727458238556,0.17783610998451502,0.14768093677999963,0.12000672501740445,0.09134334593092303,0.21484127419100862,0.17601432757006344,0.138366344246839,0.10124866998780999,0.07953173862799671
0.2360813387741005,0.2295070981800912,0.23988868206494074,0.2814497372596481,0.24956312784042853,0.24669692654153683,0.23451802298157345,0.25086009023395167,0.2932153011109309,0.2966659743451626
0.2581196600608197,0.2830667954587027,0.274465140768704,0.23522229476001486,0.2937633515528516,0.2565132851062972,0.2831914102687174,0.2928937938944687,0.2986076824170051,0.3056755968447212
0.2865417265826941,0.309589996376691,0.3379652403863556,0.3633212429629325,0.3653301746757968,0.28194851416115735,0.30627623917964564,0.3178797716247406,0.30692834648425404,0.3181266901821194
0.2032958348877153,0.19555880693568045,0.14209455456241424,0.14106584115988266,0.11626678009473043,0.20263869406966128,0.1607103654475135,0.1297940713989852,0.09930454577654706,0.07716446141432114
0.26409962512609997,0.23787929389665746,0.23492490698506724,0.13588193943992188,0.14804819306849076,0.26470242345524736,0.27975493998139495,0.29061559418285604,0.29912364996744023,0.30809432755441235
0.2643680155513986,0.2269124509698627,0.2969887722342641,0.29623592650594816,0.2715418784845964,0.265281988093527,0.2797216969302258,0.2814310680264187,0.3005373946227437,0.3060840121974205
0.26823652443478613,0.3396494481977993,0.32599176621825443,0.42681629289424733,0.46414314835218234,0.26737689438156437,0.2798129976408657,0.2981592663917401,0.301034409633269,0.3086571988338461
0.2277357649905927,0.2020696758370703,0.17091907535600329,0.11716179417095564,0.09431263538235886,0.22713072185780067,0.2070637302497986,0.20332668647100938,0.13262501367371624,0.08382636373244712
0.24006421569064168,0.1451801029293116,0.07981548968992133,0.1793831066601717,0.1537403018441833,0.2385275211837912,0.19052081224550405,0.13485716147295904,0.24992057037147108,0.2946802145137318
0.23582669752702953,0.30322125445358045,0.3577903596189405,0.34853170759103297,0.37471039752891766,0.2374372674763057,0.24190210332349257,0.19475566671313332,0.21541061115491417,0.28618796705019184
0.29637332179173603,0.3495289667800377,0.3914750753351348,0.35492339157783975,0.37723666524454014,0.2969044894821024,0.3605133541812048,0.4670604853428983,0.40204380479989854,0.33530545470362927
0.29748750548256647,0.1953932030417736,0.1318625622522455,0.10249080812068782,0.07736089897033499,0.3188782535874895,0.4003872379452943,0.1884096551048184,0.14606129490619474,0.12091156634565538
0.20080516019674552,0.281068791189089,0.28068030278928374,0.28612036881517244,0.30390521229913137,0.177510851208285,0.13004940615736635,0.3884511240444135,0.4128418152817908,0.39628912090600416
0.12972743075728355,0.18671635818921176,0.2850979868428041,0.30120531015398105,0.30931731116382877,0.10808419766645139,0.0011602520548928206,4.711991097337678e-4,3.488921685115464e-6,5.493125466894478e-9
0.3719799035634045,0.3368216475799256,0.3023591481156666,0.3101835129101586,0.30941657756670493,0.39552669753777425,0.4684031038424465,0.42266802174103435,0.44109340089032933,0.4827993072552149
0.25754999773795584,0.2972918834225809,0.25246023598953454,0.19698528414431488,0.1843813001326493,0.25513663077289944,0.19825386833557224,0.19556100220990608,0.10364441026104823,0.08270336529515523
0.2987962847523168,0.18652638102739183,0.14978639712581374,0.2020159883182712,0.0810350044629819,0.2945791933795463,0.317518188095106,0.2330054766425586,0.29549953815269353,0.2684431665410353
0.12202836011007939,0.02100433779636411,0.023666712245228445,0.004422372493163519,6.320898762777517e-4,0.12485926810710724,0.15553472596565152,0.1847070268591187,0.2873215201607405,0.31806350153889484
0.321625357399648,0.4951773977536632,0.5740866546394232,0.5965763550442504,0.7339516055280911,0.3254249077404471,0.32869321760367015,0.38672649428841654,0.31353453142551785,0.33078996662491483
0.24507871976402865,0.30543717414297933,0.28682137580541517,0.166280951966618,0.11810923546840314,0.23819488736225122,0.20134840230201875,0.18282345588532015,0.10790934292518248,0.08033428182477538
0.2019744447330463,0.1272988018783221,0.14604479628598468,0.1574869705740454,0.05206492984948388,0.20125314191834523,0.19910458908325146,0.153445907039919,0.2586737617301984,0.2800813286800719
0.24710382421680133,0.15191733384005768,0.16954934050230236,0.20520216562344856,0.35789896979315833,0.26280107859319557,0.29973375048331796,0.3896039517129711,0.3135123265320638,0.3195725543690817
0.3058430112861237,0.41534669013864095,0.39758448740629776,0.471029911835888,0.4719268648889546,0.297750892126208,0.2998132581314118,0.27412668536178963,0.31990456881255536,0.32001183512607084
0.2313510374956173,0.19493932946918963,0.14095884372399056,0.11053609616872889,0.09219000738202907,0.2498757091398773,0.2955015285958834,0.265566693868261,0.29114756930874025,0.22356408639596922
0.2588755778419898,0.262932528937438,0.28330255557732564,0.30317312650442,0.2999050771491549,0.2854037719235587,0.155931757890117,0.12121332411514991,6.161089646419398e-4,3.5180194851380804e-5
0.20614066972849981,0.20539657585344445,0.2528444182128975,0.25128317486324436,0.23927444445149945,0.13902275443472034,0.06485817954873849,0.027716561986505447,1.2736414384851663e-5,8.54373539156414e-8
0.3036327149338931,0.33673156573992796,0.32289418248578644,0.33500760246360684,0.3686304710173166,0.3256977645018438,0.48370853396526114,0.5855034200300837,0.708223585312233,0.7764006479718254
0.289312275797981,0.19602009605829573,0.1883901914091497,0.14519214253164694,0.11957482751684058,0.27802535314465193,0.23285612564572958,0.18509690969168238,0.18247419560283415,0.1688333772799174
0.28328478375582317,0.3326689130314722,0.37522047611062614,0.4139263084385449,0.40220546430374826,0.31966611676686724,0.35543546457653424,0.3874419888926957,0.2643674765121154,0.15602827179909157
0.0509355800987023,0.13002599439584447,0.003641598080380684,7.587494115018172e-4,6.554863959971945e-6,0.03750080827384004,0.006456090105608997,0.0022200922195440525,7.129190683074061e-6,8.165338858863222e-8
0.37646736034749345,0.3412849965143875,0.4327477343998435,0.44012279961830625,0.47821315331545133,0.36480772181464083,0.4052523196721271,0.42524100919607777,0.5531511986943675,0.6751382692676025
0.2122952853497494,0.18780792650798547,0.18942673567833532,0.14350361900141245,0.10917293850047816,0.2084940407232112,0.1631453743433866,0.12880621077718232,0.10574013547410246,0.08844545008270836
0.23630319707695363,0.25556665909197585,0.2608694886013328,0.28574262765101105,0.3026415186519972,0.24436522370374933,0.270820233166477,0.2850756439334812,0.26879086082705456,0.22057106989224273
0.271542186406073,0.23020415058707622,0.11493743735132599,0.1357362136108599,0.15151453257162223,0.27204428144025955,0.28198191154361507,0.2901992695911101,0.3049278826817037,0.3372064394566969
0.27985933116722395,0.32642126381296244,0.43476633836900597,0.4350175397367167,0.43667101027590244,0.2750964541327799,0.28405248094652114,0.2959188756982265,0.3205411210171393,0.3537770405683519
0.2470434639265098,0.2067503791149809,0.17948941910640973,0.14862374166970738,0.11503643201017036,0.2557817114895863,0.20526766147013117,0.1741500188174391,0.1416085041965358,0.11109779469663826
0.10522663494990143,0.08320890352526825,6.718668423213803e-4,3.1577744127581894e-6,5.359249296134691e-8,0.06976202919678559,0.07995120477842538,0.025668969875521003,3.297694995555748e-4,1.225326563434922e-4
0.32178870361061335,0.3500674263131094,0.4074803131530011,0.40083018253520825,0.42481783845834303,0.33695038338518796,0.35738937711284186,0.4000893310304499,0.4287850147650157,0.4443884939197285
0.32594119751297534,0.35997329104664144,0.4123584008982678,0.4505429180206715,0.4601456759389936,0.33750587592844017,0.3573917566386016,0.40009168027659,0.429276711538893,0.4443911787272897
0.249139428280835,0.2654275880913964,0.2256179580663263,0.21349949521661907,0.170404345830624,0.2499895381273566,0.1662555542078654,0.12942709062915742,0.10725805841256195,0.08112849509692899
0.13755182633265944,0.05742623655257579,0.017750152136621098,0.005484060056836061,7.243884473338992e-4,0.13319694717732497,0.2646441194616148,0.28948198679421316,0.2903766654288651,0.3024777190596333
0.285203161187746,0.23456891655239737,0.2521225366176156,0.1387151020714338,0.1576229342981307,0.2870448361596028,0.2796367175585289,0.28374562170054046,0.2772569382983471,0.2918805975490714
0.32810558419875946,0.44257725880363047,0.504509353179437,0.6423013426551111,0.6712483314239114,0.3297686785357157,0.28946360877199073,0.29734530087608896,0.32510833786022597,0.3245131882943662
0.27360160137053646,0.20750433297166837,0.2311007900000301,0.19911179161765047,0.16562906881836695,0.27395831774736584,0.2051027291283727,0.15079132559828742,0.12749645155873457,0.12819103193825948
0.1704529510519319,0.16050171852261266,0.10544168401569098,0.03492147238735032,0.017168122863660745,0.16695804654413682,0.1414819233307305,0.1872688948521689,0.25354649727242645,0.15220848829172517
0.251988603698223,0.29157272383510324,0.16665028392801576,0.16639972472914752,0.15477565125608606,0.2476248472308702,0.29636812190455963,0.31555244989850173,0.23248727039756484,0.20684870827781687
0.30395684387930866,0.34042122467061564,0.49680724205626325,0.5995670112658518,0.6624271570618863,0.31145878847762715,0.3570472256363372,0.3463873296510419,0.38646978077127414,0.5127517714921985
0.2172488441411292,0.2025567616835634,0.19380473674562929,0.16154135957101864,0.1222499551289648,0.21834626633595305,0.16393747798967737,0.13254022227870746,0.10112549772931856,0.07804879604697691
0.2231041290987109,0.20638112449154195,0.059777576565660344,0.06683461133925708,0.03838496974096452,0.20833225191711321,0.2700394039067081,0.2673710313227527,0.28816396131241273,0.30975544263665183
0.2751693597238613,0.2811303431068099,0.4042295938435246,0.40206953786293215,0.4064529139196281,0.28560567243275015,0.28097290407803993,0.29778657386433816,0.304340329819101,0.3002259745987278
0.2844776670362987,0.30993177071808475,0.34218809284518575,0.3695544912267922,0.43291216121044257,0.28771580931418356,0.2850502140255747,0.3023021725342017,0.30637021113916774,0.31196978671764347
0.20378316576357708,0.16422117534717087,0.1334191557881308,0.1188375072941373,0.0988938344933692,0.20280643647967267,0.16410862211559882,0.13416072486541386,0.11113017299903745,0.09229338884308784
0.25887371612931703,0.27078518640267246,0.26526795717119106,0.17195982924801417,0.15544098383265711,0.2623240768257819,0.2655584145782065,0.2561080566857348,0.24921584626122925,0.33592007519264966
0.26847343942695984,0.2790679928062537,0.2947963470541903,0.34896255150241273,0.350097829843769,0.26726556639321614,0.2846194510081291,0.3015108243185249,0.3027703303250558,0.20261371724145905
0.26886967868014616,0.285925645443903,0.3065165399864879,0.3602401119554357,0.39556735183020475,0.26760392030132923,0.2857135122980656,0.3082203941303264,0.33688365041467744,0.3691728187228036
0.2051687235216057,0.16830257267685161,0.12780925744153862,0.09947926359675802,0.07892192987553776,0.20484747419010566,0.16182488432839115,0.12770157216743822,0.10467052298083603,0.0801412787828159
0.2536802328088734,0.24997484450350244,0.28669253062978733,0.30029073454444927,0.29471464863657865,0.25483552315433755,0.27955638104065705,0.29002488690051426,0.30390889672554033,0.29967447442796186
0.2704389684311027,0.2887530728360833,0.29187056327393696,0.2986660318734441,0.31067617989061735,0.2700277439246398,0.27693864037212285,0.28900266721829326,0.27582482179098966,0.2999731902554321
0.2707120752384182,0.2929695099835627,0.29362764865473706,0.3015639699853486,0.31568724159726613,0.270289258730917,0.281680094258829,0.2932708737137541,0.315595758502634,0.3202110565337901
0.23045453702051344,0.23097985856244438,0.2594926523489305,0.17066583381520622,0.13177031256328597,0.22921890021857447,0.17907182985423117,0.1450730545160901,0.12746040022440053,0.10674933241998795
0.2547416241692214,0.11286469371212578,0.05905743165626265,0.16399542465681588,0.24114053614741315,0.2575290333345747,0.30160009950998,0.2139754502358386,0.1765108845915065,0.16732594370966009
0.21082074002123036,0.25410257161331506,0.08995887483350234,0.14826547725482045,0.101937982114038,0.2107962574089892,0.20754592761032792,0.30766113769167996,0.3096411382601256,0.29892739893993414
